initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
219,42,13,2,3,13,6
52,130,47,14,17,15,32
105,92,47,7,16,4,75
121,187,40,79,12,7,97
128,167,47,54,18,12,26
66,151,20,29,15,10,33
134,22,41,45,15,7,70
120,32,6,45,6,7,99
101,108,16,16,20,9,96
166,58,45,32,18,7,33
137,191,23,10,15,2,48
95,154,9,92,12,3,50
7,175,42,98,11,14,6
16,82,39,33,9,19,67
5,198,4,48,15,11,13
124,25,46,29,8,14,11
37,235,9,34,14,1,34
98,57,13,84,12,17,79
201,171,35,11,7,5,28
97,107,16,78,3,10,6
182,137,26,60,16,3,76
143,146,20,70,8,7,5
35,25,27,71,2,17,88
61,111,28,46,13,7,51
51,86,29,58,4,17,76
19,169,19,90,7,16,14
115,38,14,26,5,16,62
26,86,24,6,18,4,84
163,115,9,96,20,4,4
244,175,46,29,13,17,35
52,43,4,35,6,13,16
114,134,36,70,6,13,5
122,52,33,52,2,2,0
246,212,10,99,8,19,18
67,99,17,38,4,8,84
63,237,50,66,13,10,14
86,94,49,98,9,17,25
17,149,26,65,17,7,12
138,73,14,90,6,18,49
28,250,15,37,3,19,77
35,246,42,63,9,11,47
14,113,41,69,11,16,93
60,77,27,58,19,11,69
209,67,31,3,13,13,91
131,124,28,31,9,15,3
101,238,14,75,18,10,84
28,178,45,44,9,15,89
0,61,10,4,14,1,6
144,87,22,92,15,8,67
240,20,40,92,17,15,58
142,95,9,30,11,12,90
242,152,1,41,11,1,70
52,214,31,16,2,11,94
71,197,17,7,17,12,32
110,12,37,7,13,4,29
59,27,28,60,14,7,27
56,132,36,59,18,17,98
60,245,45,40,6,3,58
93,104,17,49,8,11,4
39,160,18,41,2,17,2
164,163,24,95,14,1,66
148,75,35,51,18,1,79
204,94,46,75,20,15,29
100,121,24,29,14,8,67
240,101,38,7,12,6,90
104,234,36,71,3,14,3
122,243,3,87,2,8,13
12,223,47,73,18,16,40
149,232,2,76,6,8,75
175,92,38,15,19,11,86
102,143,7,79,4,19,85
112,204,26,49,5,8,12
84,11,7,23,14,8,52
173,161,47,66,17,19,25
223,146,15,96,7,14,5
214,154,48,51,7,6,30
170,129,2,11,15,8,87
219,183,30,21,19,18,83
228,125,47,47,9,5,50
145,94,2,62,18,7,94
161,221,20,52,10,8,99
9,61,36,37,19,13,56
184,1,36,26,12,16,40
44,133,41,81,7,7,94
188,211,6,45,2,13,27
73,135,12,93,2,1,9
115,182,45,11,6,11,48
87,110,33,54,15,18,28
44,163,17,42,19,12,95
22,38,2,82,2,16,53
62,39,36,55,8,7,98
41,150,23,93,13,2,84
222,53,45,1,18,14,95
191,119,28,34,2,1,82
14,230,27,80,1,14,92
149,142,34,77,2,7,70
200,115,18,69,11,15,8
200,9,28,30,2,17,54
182,28,15,94,1,16,3
122,120,8,82,12,20,69
16,122,12,65,8,20,26
169,120,6,26,10,5,10
32,193,42,62,17,8,95
226,28,34,29,17,13,81
181,178,31,53,14,18,85
53,63,7,59,7,16,40
108,54,15,94,15,18,20
49,134,45,23,10,4,37
162,150,21,75,18,9,72
75,158,29,83,1,6,50
236,162,47,47,11,5,100
172,45,14,30,2,10,21
175,4,28,10,7,15,1
93,37,35,64,4,13,89
174,111,6,38,15,7,23
118,88,15,3,6,16,42
249,16,43,19,1,5,49
198,90,40,2,18,19,39
89,19,45,46,20,19,35
81,70,20,2,15,5,89
197,248,21,78,20,19,41
41,205,30,2,11,2,20
158,183,6,41,1,1,8
161,242,31,42,7,3,60
27,137,15,71,13,6,60
135,155,17,39,9,18,7
225,158,19,69,13,7,20
191,90,16,42,2,3,21
165,167,36,25,3,4,87
195,140,20,48,10,5,40
90,151,23,39,6,11,7
137,176,2,97,17,13,73
8,37,34,21,12,17,53
57,207,34,62,7,15,57
55,230,6,95,3,10,29
79,35,48,49,1,20,14
93,6,35,72,6,9,43
168,34,6,50,4,1,15
3,134,11,36,17,5,51
238,191,19,46,5,15,43
188,26,29,48,11,2,9
227,146,27,78,2,9,19
93,4,49,4,8,2,92
157,145,37,13,1,8,19
101,208,30,2,18,12,83
34,229,48,92,6,9,52
32,38,16,57,20,11,59
206,124,13,13,15,12,14
129,228,16,88,17,17,1
44,150,20,94,11,12,33
188,86,40,95,16,9,45
177,64,3,12,7,1,49
68,186,32,84,16,19,16
77,183,37,61,16,9,63
6,64,33,79,18,3,33
75,136,4,50,8,5,100
243,126,2,13,18,11,69
207,7,34,60,12,9,74
13,127,9,73,10,10,10
43,211,26,46,19,13,73
210,101,10,68,14,14,12
72,187,45,72,14,10,44
186,39,18,92,5,14,46
62,56,17,3,13,17,12
131,10,16,54,11,5,20
57,146,27,50,16,14,30
57,11,40,63,18,5,61
31,78,46,53,4,5,61
13,73,1,59,10,1,19
73,27,8,6,7,13,55
45,71,50,82,5,13,53
68,202,47,75,12,3,82
23,184,6,19,11,8,73
84,144,39,62,2,3,87
235,3,41,46,14,6,19
196,199,19,13,12,14,73
142,190,13,11,7,5,71
30,100,25,46,6,3,10
196,32,47,27,19,5,43
168,15,24,77,5,11,100
36,81,15,67,5,18,37
72,179,45,64,16,17,33
189,79,19,58,13,19,78
38,110,26,81,3,12,4
58,178,48,66,15,0,1
51,91,23,64,17,16,53
112,244,12,0,10,10,30
10,169,24,56,3,2,71
197,231,35,64,14,19,24
4,217,3,38,20,11,16
105,127,28,65,15,9,38
117,128,40,71,13,2,3
171,140,41,91,3,16,15
53,65,24,7,15,10,16
192,206,48,53,4,7,58
153,11,43,53,8,0,83
41,100,14,90,11,12,38
204,102,42,89,2,7,57
6,42,17,40,12,2,24
153,192,45,74,19,17,18
226,249,43,34,7,19,28
60,144,2,6,16,2,80
203,197,40,43,12,4,66
105,138,21,42,18,3,30
209,95,33,55,17,17,83
16,192,48,76,8,20,36
148,157,38,5,14,4,96
25,133,26,17,2,3,92
61,107,14,14,8,1,11
39,92,39,40,11,12,32
119,130,7,32,7,17,13
9,71,38,93,8,16,100
211,231,16,8,11,0,14
59,31,1,34,14,14,52
65,201,26,56,11,13,53
167,209,21,52,8,11,36
173,161,2,3,3,15,84
8,34,34,7,15,14,61
110,27,31,68,8,15,34
99,147,20,89,19,10,11
91,109,45,57,1,19,84
214,51,14,61,1,3,47
238,104,24,25,6,14,53
177,212,19,45,6,10,69
196,143,29,85,9,2,78
181,195,14,90,12,12,42
239,120,45,67,5,2,93
70,41,32,52,9,6,30
215,229,7,18,6,8,9
197,28,46,79,17,3,18
215,13,15,38,20,0,55
146,45,9,62,9,8,79
204,159,34,97,11,2,61
75,226,48,86,3,18,12
104,54,41,86,16,12,97
135,195,39,24,9,2,38
87,233,21,6,10,14,16
114,185,11,23,17,16,50
180,208,3,79,4,12,56
164,131,4,97,10,10,64
145,175,28,35,16,6,37
239,101,42,94,16,4,39
239,235,13,68,13,11,60
44,38,34,64,19,11,33
206,136,4,91,8,11,94
177,146,43,94,7,7,4
47,230,26,59,18,3,96
85,160,36,88,3,8,2
72,184,43,35,12,19,65
69,35,22,16,2,9,16
193,72,15,77,10,4,54
173,121,38,41,15,2,21
152,154,22,98,5,9,74
41,173,32,59,16,13,57
129,165,30,91,8,12,94
63,44,26,31,11,11,44
173,190,35,31,10,4,69
31,23,36,63,2,4,59
74,99,23,27,16,13,4
110,53,16,93,14,0,73
150,129,20,2,13,15,30
98,12,43,64,4,18,92
191,138,6,3,14,2,55
215,135,48,85,5,6,99
177,54,49,6,16,2,74
134,231,30,84,11,15,2
158,224,24,36,8,9,48
161,9,25,65,4,9,66
208,204,21,50,17,0,62
250,247,41,98,16,0,12
204,151,17,89,11,3,43
99,239,22,23,13,12,23
227,224,43,46,4,20,22
145,162,34,28,9,5,62
99,106,33,19,18,17,50
18,155,33,40,9,16,23
157,123,45,90,4,7,35
228,56,35,73,11,17,11
159,78,29,10,6,7,2
218,123,24,14,13,7,38
204,18,25,22,11,4,60
131,186,26,32,17,4,20
67,125,10,42,16,7,43
235,130,17,15,19,6,97
13,70,46,22,5,2,15
207,6,41,20,5,3,18
105,153,48,87,11,13,23
190,80,20,91,14,10,32
127,95,6,91,16,3,72
108,169,27,59,16,19,48
169,70,32,72,5,6,14
55,150,2,60,10,8,93
165,72,25,41,13,4,54
125,232,44,42,13,12,1
216,126,46,49,7,1,33
73,122,36,96,17,2,4
100,90,18,64,10,11,75
45,199,10,57,7,11,81
14,225,15,8,14,12,84
130,137,42,85,5,5,22
32,26,4,95,7,20,59
145,70,24,2,10,3,76
103,100,27,78,2,4,55
68,233,20,9,14,12,68
191,179,19,79,10,14,85
135,5,32,41,18,7,11
209,89,31,76,8,14,90
152,37,26,74,8,19,41
1,194,34,40,3,16,20
83,99,21,76,18,3,87
183,87,15,45,8,13,19
74,93,33,91,3,1,83
158,198,39,88,6,16,88
85,86,24,38,15,9,31
127,198,14,39,7,10,64
12,132,17,82,1,11,15
181,187,14,29,12,20,48
218,223,2,74,5,16,47
241,241,33,15,16,11,73
130,86,10,87,14,5,15
150,47,18,100,16,7,21
192,40,21,28,19,1,64
146,43,40,62,18,8,3
47,217,46,81,8,11,58
204,2,37,3,17,5,74
243,186,3,56,4,10,57
175,248,5,88,20,17,24
243,137,43,33,16,3,85
208,160,20,85,8,18,72
79,109,18,65,18,8,54
79,155,46,73,4,1,6
159,81,16,7,15,19,75
166,46,12,15,7,16,4
5,226,35,8,4,9,42
91,16,31,5,3,18,64
104,178,44,73,10,4,33
211,98,29,84,16,13,79
247,85,13,99,16,17,33
48,218,9,97,9,13,31
140,181,28,91,17,16,48
162,205,9,94,7,0,46
186,223,5,40,15,7,70
28,132,12,66,6,3,64
70,58,50,38,19,15,10
249,214,3,60,2,16,12
72,242,46,69,7,11,32
223,48,14,41,14,3,8
51,78,12,23,2,5,4
53,65,43,71,19,5,70
74,214,18,49,9,14,52
85,34,10,56,14,19,31
133,217,49,8,19,1,2
134,36,28,45,20,2,59
39,112,38,74,18,18,53
104,219,40,97,16,5,24
99,131,29,21,16,15,89
15,13,35,81,2,8,36
109,180,39,20,7,14,99
167,176,16,92,17,8,56
104,165,8,8,15,16,27
115,117,11,62,1,7,70
81,228,5,79,13,4,76
226,87,25,51,8,10,6
112,223,8,74,7,18,1
128,3,44,2,13,13,1
242,242,2,20,1,3,66
82,195,2,31,9,16,81
199,34,48,67,15,16,14
6,196,29,94,13,2,77
235,241,0,23,12,7,8
174,94,24,90,10,16,18
139,20,49,65,3,2,9
213,126,11,87,15,2,13
140,17,8,56,2,5,18
171,24,9,89,7,4,24
235,192,49,65,19,12,41
239,242,34,25,9,15,92
192,63,13,98,8,18,8
177,159,46,15,5,13,5
40,172,39,75,19,20,62
57,118,48,65,18,1,60
94,175,0,11,6,1,84
67,181,29,9,18,14,98
46,49,16,16,7,4,33
91,209,48,36,7,13,53
215,90,26,89,19,14,51
108,48,29,76,7,13,35
30,25,21,12,14,16,32
89,99,9,53,8,20,36
35,98,23,77,8,17,80
184,100,19,32,15,6,61
149,9,19,58,3,11,9
116,243,47,93,8,19,76
141,86,6,4,10,3,22
126,47,8,21,6,10,1
19,221,23,96,10,3,16
182,196,38,15,8,20,81
3,191,32,61,19,13,77
18,172,16,74,5,4,36
206,249,25,74,4,17,90
211,66,4,7,20,1,66
24,237,15,50,17,4,63
170,156,6,91,4,2,26
159,232,25,36,7,5,98
241,236,16,100,17,7,44
244,110,8,18,2,1,6
1,117,47,99,5,6,70
199,91,4,46,18,19,54
163,91,38,98,3,13,12
247,216,16,46,10,17,7
69,35,0,19,3,17,84
121,25,47,98,7,13,73
76,163,16,64,19,2,57
211,164,32,58,9,1,93
56,231,33,26,2,9,20
114,202,40,40,15,18,37
12,207,27,71,8,9,18
41,242,24,25,10,6,42
85,240,2,85,12,14,58
44,210,15,81,11,5,19
154,144,18,45,1,4,16
8,227,19,62,20,16,52
23,167,32,65,1,18,71
193,183,42,91,12,9,98
108,165,23,41,15,5,43
233,222,35,61,6,1,90
113,247,12,1,19,11,82
141,14,5,67,19,1,23
179,78,26,21,18,17,5
179,212,10,15,15,13,69
69,3,14,30,19,13,99
149,112,23,98,4,4,85
32,54,20,44,7,12,42
107,129,12,36,13,6,18
165,7,34,13,15,1,52
119,63,48,5,4,17,66
60,53,46,33,5,4,40
236,173,10,77,4,5,97
56,199,14,44,13,6,40
171,36,10,90,19,18,32
29,35,49,97,20,8,84
21,41,8,13,10,8,41
95,5,16,5,11,11,49
142,28,9,51,19,15,64
178,40,35,12,17,15,57
67,20,13,37,16,8,61
167,230,11,19,9,8,22
48,3,1,89,14,8,25
87,145,21,100,8,8,22
109,127,37,88,4,9,95
85,96,7,9,11,10,85
169,152,26,57,6,14,72
51,67,2,35,9,18,1
166,77,12,35,18,16,69
36,173,46,73,16,2,69
208,14,46,94,13,9,90
126,136,45,83,4,1,7
57,40,23,13,2,12,18
247,16,30,83,16,7,11
66,146,14,36,13,16,52
182,170,32,30,4,9,45
60,41,43,11,20,0,58
205,118,11,4,13,18,90
134,187,1,1,15,11,33
180,103,43,68,2,18,36
39,106,32,17,11,14,2
113,19,42,48,2,10,38
183,239,41,10,12,16,48
143,25,15,60,17,10,35
124,173,30,69,7,11,71
206,212,26,92,3,16,96
142,140,6,30,6,2,34
86,142,39,66,9,12,35
9,29,27,32,3,16,90
121,233,17,78,1,7,55
138,3,32,9,10,9,72
58,6,22,42,14,2,16
65,72,8,15,12,4,73
109,54,7,0,12,1,16
123,34,28,69,2,13,68
218,79,39,44,13,17,93
39,164,3,6,1,17,33
248,174,1,27,7,0,25
15,151,10,97,9,6,16
140,103,22,71,4,18,39
152,202,22,8,16,5,97
179,227,15,85,12,1,27
49,45,16,50,12,19,15
231,246,43,89,11,14,98
81,131,21,35,8,19,96
28,75,40,80,5,5,35
27,169,23,96,1,12,3
154,27,36,57,14,16,35
7,161,31,59,18,13,21
120,109,49,31,4,15,22
214,218,3,70,12,15,30
177,154,4,42,19,14,97
231,91,42,77,13,0,20
97,103,12,45,8,3,78
237,229,30,78,16,18,39
89,149,35,68,4,20,82
60,110,10,45,6,9,84
195,207,36,86,12,10,14
246,55,23,59,5,1,17
185,37,3,69,14,17,26
161,154,44,34,14,6,55
171,217,9,53,2,0,67
61,42,36,67,6,6,84
55,36,31,17,14,17,25
63,53,6,6,19,14,73
170,52,13,22,2,17,65
241,77,10,69,10,7,20
184,218,6,14,11,16,32
22,95,30,65,12,9,65
41,76,37,52,2,8,53
38,17,0,19,17,5,6
90,157,8,43,5,17,77
86,239,17,86,19,12,26
44,43,28,37,18,14,62
200,212,34,55,20,4,28
98,142,21,21,4,6,78
160,44,27,34,11,10,46
225,94,13,23,18,13,7
210,7,25,70,9,11,37
90,11,23,20,6,16,11
147,213,16,67,14,4,84
32,69,44,81,5,15,92
244,66,25,58,11,4,75
30,125,30,91,10,6,33
33,55,11,40,6,8,20
159,43,15,7,6,12,27
83,121,39,38,14,19,80
19,203,13,45,19,20,14
120,77,32,43,5,7,35
236,98,17,17,11,2,71
156,70,1,77,19,1,45
31,185,7,26,13,17,15
126,220,47,87,4,17,55
192,222,31,35,8,8,9
67,126,28,51,1,1,81
20,81,39,59,9,18,55
151,17,31,66,18,14,78
79,72,6,77,14,12,97
6,37,34,33,3,7,56
237,15,4,99,9,2,92
136,168,43,77,6,5,7
43,159,47,79,17,2,14
135,108,2,18,10,9,94
74,114,50,13,19,9,55
68,128,23,69,6,6,59
196,249,16,5,18,17,9
65,61,45,87,8,1,37
143,1,24,25,3,12,27
62,220,4,96,4,6,69
101,43,22,49,18,11,72
230,153,10,54,13,13,98
169,148,27,56,13,10,82
95,223,8,18,8,9,39
2,48,40,33,15,19,83
189,142,22,89,5,9,91
32,24,34,72,8,16,38
207,167,9,59,12,10,17
10,139,4,88,2,0,61
107,244,50,29,12,16,84
70,69,20,64,11,5,52
163,115,15,17,5,10,86
193,17,18,100,6,2,87
49,50,26,57,16,3,4
104,104,50,33,2,18,30
23,146,23,89,7,3,96
142,93,9,73,2,10,26
24,83,8,79,14,8,93
147,42,8,74,19,18,19
96,160,7,18,19,7,6
95,173,21,12,4,16,3
160,97,25,58,10,15,87
78,103,9,36,12,5,83
41,244,48,79,14,1,67
171,120,15,10,5,5,24
168,30,44,96,17,4,84
63,172,2,53,10,3,62
92,21,49,56,19,19,53
137,30,37,49,7,18,43
29,177,12,42,12,6,45
66,173,39,80,9,13,78
109,46,2,86,10,12,88
3,163,18,48,5,6,39
49,11,42,61,10,13,62
39,222,8,49,9,19,88
4,249,42,61,9,0,46
106,15,13,38,12,19,34
55,115,5,1,3,9,70
96,44,35,33,9,12,74
243,72,40,7,19,9,81
197,68,43,9,11,12,27
6,140,2,62,11,4,60
217,99,25,18,8,12,47
20,213,11,47,10,8,22
143,183,18,70,14,8,48
149,111,3,47,12,2,10
170,245,49,52,9,5,42
100,173,27,61,2,3,20
149,219,12,74,3,4,65
148,219,17,76,19,3,27
130,39,42,43,15,10,82
28,15,41,30,14,0,99
63,177,40,12,6,20,62
50,92,38,81,7,13,78
76,245,41,31,7,1,26
188,95,37,18,5,18,42
18,228,43,47,7,5,59
13,15,38,6,11,15,34
206,209,8,41,3,13,71
146,74,45,17,5,2,56
215,195,27,37,18,19,5
12,13,28,73,6,18,79
65,66,27,78,12,2,3
151,135,13,23,14,15,90
215,11,15,30,15,8,64
148,234,28,95,7,10,57
165,66,19,36,19,14,85
81,215,18,2,11,2,50
22,171,42,82,16,19,10
178,221,8,77,17,5,73
34,179,11,53,6,20,64
211,130,15,17,14,14,36
8,136,32,1,9,16,69
196,110,31,78,12,6,88
111,103,29,95,3,10,95
119,55,16,94,8,17,16
14,194,37,67,12,14,53
100,5,20,11,2,0,24
156,204,10,10,11,1,99
99,204,46,53,18,12,80
115,69,36,19,13,17,67
171,197,18,20,3,6,34
56,194,44,48,12,14,59
119,179,20,72,4,12,54
216,187,49,31,3,3,17
75,189,41,72,9,7,97
54,113,35,1,14,3,39
243,220,43,77,13,19,11
80,44,30,67,5,17,74
82,74,37,25,1,11,23
40,218,25,73,3,14,81
11,179,20,34,12,2,98
79,190,46,76,13,8,57
33,214,14,26,14,18,27
66,153,25,94,8,15,73
47,194,36,24,5,10,26
223,183,47,66,15,11,87
120,124,0,2,1,3,67
192,108,16,58,10,18,26
169,246,20,80,1,12,26
53,9,37,9,11,0,91
65,209,6,29,3,12,13
227,117,38,59,10,10,89
112,31,21,68,12,20,31
230,9,1,68,13,12,89
70,111,26,56,18,17,92
201,91,36,32,4,9,76
80,208,7,7,9,18,80
156,221,34,52,1,14,52
237,60,17,65,15,4,87
140,154,16,99,16,5,95
192,181,28,0,8,5,31
144,66,12,53,14,8,77
218,120,45,92,2,10,5
35,196,32,52,2,11,59
13,156,32,35,9,2,41
131,70,47,5,15,6,31
65,132,31,7,17,10,1
46,211,50,81,3,17,82
179,144,14,43,7,1,30
141,239,42,73,19,0,62
169,240,1,49,6,9,64
102,161,34,23,12,7,6
114,88,36,48,16,7,34
139,11,49,92,20,17,81
61,220,43,70,7,14,14
67,162,2,4,11,6,79
185,158,27,53,15,3,76
233,172,21,43,10,16,71
153,157,15,36,7,12,2
171,228,8,5,11,5,10
53,103,24,82,5,13,32
66,46,3,24,9,1,70
21,205,40,49,17,11,41
122,180,14,0,12,11,27
157,114,18,78,9,18,43
52,90,10,12,12,14,18
122,80,6,31,5,16,19
196,60,20,26,9,18,81
119,97,40,67,17,6,62
81,37,31,26,8,20,92
228,224,47,25,15,3,50
64,79,4,53,4,2,71
106,166,47,40,16,11,10
35,227,3,73,6,9,88
97,239,49,13,18,2,74
163,35,16,22,3,9,19
32,209,18,36,15,11,39
91,116,42,46,16,3,91
160,181,2,52,15,6,40
189,209,46,90,12,6,91
51,165,5,17,12,9,28
189,24,41,5,10,16,6
82,36,35,87,7,20,24
232,168,44,56,2,10,23
222,2,33,63,18,11,59
130,17,30,99,8,5,25
123,178,47,76,6,18,17
86,66,15,49,14,6,79
4,242,38,59,13,9,10
153,111,41,22,4,0,69
55,7,6,57,15,12,70
224,86,1,91,6,11,60
66,209,42,57,2,13,64
142,141,8,97,18,3,30
97,63,24,55,4,7,98
9,197,27,98,19,16,9
60,67,44,20,4,17,14
81,216,45,4,6,18,15
67,207,45,10,15,16,74
184,118,14,35,2,3,91
224,6,12,6,3,8,67
194,157,32,73,14,19,78
113,25,49,33,10,7,22
199,92,44,13,2,1,75
130,184,34,27,18,7,63
11,51,46,91,3,0,79
174,93,49,69,9,3,38
47,74,34,64,3,18,31
40,131,49,68,2,11,6
84,152,0,19,16,15,45
144,205,30,4,4,13,7
210,75,24,38,4,11,85
120,57,15,59,17,4,43
92,113,23,63,16,13,49
127,37,5,70,19,2,89
58,177,23,60,10,19,44
112,242,34,32,18,13,84
155,91,6,37,3,9,58
109,147,21,79,16,1,34
76,15,49,79,12,8,73
49,189,6,25,20,9,24
37,243,41,77,13,3,85
88,212,49,21,3,19,93
58,210,0,39,7,9,53
13,176,6,62,11,8,89
202,152,13,0,12,4,0
241,221,35,29,10,16,18
240,135,27,17,15,9,83
118,222,24,51,19,9,48
201,207,43,6,3,14,81
78,14,8,98,10,13,20
145,202,25,43,13,17,77
19,61,28,7,19,16,18
151,22,47,78,5,20,80
123,39,32,38,5,14,79
61,12,19,67,4,12,70
109,12,28,58,9,7,11
143,156,12,26,8,2,40
109,91,23,87,9,12,35
149,220,48,7,19,11,56
39,24,15,79,16,8,68
15,212,0,85,5,11,14
206,247,43,14,11,13,56
121,59,28,25,16,5,97
241,184,4,18,2,17,40
118,141,18,24,3,11,47
185,41,24,72,5,7,37
198,216,43,49,5,13,49
177,104,48,46,10,9,62
159,140,22,99,19,9,81
237,167,1,51,9,14,97
79,68,12,59,13,8,51
2,46,46,99,7,13,42
73,20,11,28,19,16,52
133,206,1,37,3,7,30
86,41,25,25,10,3,19
106,133,34,15,12,14,7
227,80,39,58,17,18,45
227,75,19,27,9,1,56
113,65,22,43,10,20,91
87,164,14,47,6,10,67
138,9,34,62,11,6,25
45,98,22,29,15,2,90
28,175,40,88,13,12,75
33,227,44,18,19,13,95
181,221,46,29,13,3,13
129,206,47,92,5,11,72
4,149,44,87,9,11,34
227,108,41,51,9,7,39
148,82,10,56,3,4,5
50,204,43,51,5,17,49
29,84,22,72,5,19,77
231,225,27,51,7,16,27
111,191,44,9,8,9,39
244,128,17,97,5,15,65
166,131,28,9,13,3,96
10,65,18,47,3,14,56
133,173,47,17,8,9,9
37,166,22,22,14,14,32
234,117,2,4,4,2,67
235,75,35,3,9,14,50
85,92,3,42,9,5,85
12,160,12,68,3,0,72
113,177,11,8,18,1,54
178,119,17,17,14,19,24
58,2,1,17,15,4,32
213,47,26,6,2,18,30
28,152,39,17,12,19,63
30,24,2,47,4,19,98
113,61,47,31,8,9,44
33,158,11,30,3,19,47
1,166,48,38,5,1,71
4,3,18,54,9,6,9
142,242,41,79,2,1,77
65,129,34,31,13,10,100
25,43,35,30,2,8,44
51,31,36,27,11,6,10
136,60,40,46,10,3,83
194,198,15,6,15,5,22
69,124,46,20,13,15,54
248,235,11,78,8,2,54
17,176,3,8,5,17,66
180,246,9,5,16,18,68
73,18,1,89,12,19,34
28,124,10,44,8,9,97
78,24,45,60,4,14,47
25,130,49,50,3,4,59
200,78,25,63,15,10,12
199,228,46,45,12,15,28
201,101,27,19,14,3,63
133,89,33,64,3,6,48
199,61,1,37,10,20,79
190,157,19,66,2,0,32
180,4,5,41,13,15,83
247,244,34,70,9,1,55
147,5,50,72,16,2,1
132,106,43,80,6,3,1
169,13,30,42,8,10,86
187,210,17,68,6,7,35
224,65,37,96,1,4,31
67,50,5,45,12,10,0
191,190,33,18,9,20,25
42,150,46,69,13,9,11
121,90,46,37,6,7,21
43,138,9,37,10,5,53
12,173,10,50,12,10,92
30,225,32,1,11,9,71
173,131,42,81,4,16,61
93,187,42,22,19,9,82
218,18,3,85,3,5,19
12,77,33,34,11,4,21
185,225,35,12,11,7,4
97,178,9,35,19,14,93
175,189,22,14,15,0,5
45,130,36,79,16,2,1
95,236,21,1,11,4,10
219,54,37,97,13,12,82
71,73,7,38,5,16,100
81,187,37,97,1,2,17
136,47,42,87,3,20,16
68,16,42,79,20,9,79
206,116,48,44,16,18,42
212,39,29,6,2,4,81
228,90,48,2,13,1,29
204,87,15,5,20,6,59
129,145,15,39,15,12,40
4,29,10,78,16,4,68
66,89,1,91,6,12,43
37,144,42,28,6,0,69
213,221,45,70,15,12,76
166,168,41,30,2,14,62
63,249,44,30,1,11,65
181,78,31,96,12,1,70
25,157,20,86,9,10,48
220,143,43,27,7,18,72
22,240,3,33,2,10,24
118,6,7,18,2,2,39
4,108,7,78,8,16,73
139,85,29,3,12,13,58
140,184,45,32,19,0,15
246,76,24,42,16,4,15
215,163,49,27,9,3,96
187,171,19,5,8,18,78
42,99,42,5,17,15,75
245,2,5,59,12,16,85
221,76,30,91,9,3,90
187,232,18,51,14,5,61
142,211,47,32,20,7,17
95,211,19,50,9,17,46
116,175,13,91,19,11,46
47,140,9,74,3,19,78
163,108,27,18,3,19,89
34,49,15,2,10,15,36
96,106,30,42,3,7,26
220,158,8,80,17,18,14
78,118,22,15,18,19,3
84,89,41,64,3,3,89
199,65,5,78,6,5,14
242,176,20,6,8,15,21
103,64,39,7,2,10,79
130,53,38,72,3,15,40
191,55,49,41,15,7,64
198,46,38,27,6,7,33
60,226,21,31,14,2,79
215,6,13,84,14,4,48
108,157,26,61,18,7,0
184,169,31,29,19,19,44
147,219,47,77,17,1,8
191,118,20,4,11,5,85
0,122,31,56,18,0,83
82,146,28,88,3,0,85
236,4,32,31,11,0,5
157,241,13,9,16,10,54
48,135,18,74,13,17,5
140,143,37,72,5,10,83
177,228,28,53,8,10,57
137,101,12,92,9,13,28
229,78,28,34,11,9,58
104,151,15,42,19,5,13
110,147,49,61,13,18,3
219,37,16,95,9,8,50
33,199,18,57,16,18,8
193,76,39,46,18,4,81
214,177,3,95,5,17,50
172,91,35,6,5,12,18
229,231,14,45,7,17,30
192,76,31,37,6,6,5
209,113,48,76,15,1,63
120,4,11,97,15,16,25
217,190,29,44,18,5,52
18,134,29,63,4,14,82
26,157,48,91,11,12,63
246,37,15,69,15,10,1
96,168,23,16,5,16,81
26,131,20,8,8,8,39
226,193,15,77,2,20,67
202,56,30,79,17,15,83
249,26,39,23,5,14,84
138,166,9,81,15,17,93
247,206,36,54,15,7,65
69,162,19,28,9,8,70
222,35,28,10,14,4,68
108,19,30,65,4,14,38
190,5,22,23,13,15,12
87,43,22,65,2,3,55
221,24,47,28,18,6,46
81,224,41,80,14,15,36
105,234,3,57,12,10,41
135,166,27,12,11,0,51
117,64,16,98,18,20,43
14,29,41,75,18,17,90
143,22,17,12,6,16,35
139,202,33,50,2,16,92
193,119,7,0,5,0,52
66,220,21,51,7,10,13
212,142,50,31,20,10,88
36,16,25,63,2,17,25
75,200,41,71,6,1,34
211,102,25,83,7,10,87
7,51,42,44,5,12,96
89,14,32,35,19,1,89
67,25,21,7,4,16,93
14,153,10,14,7,3,83
28,81,48,16,9,0,28
97,158,26,53,17,1,73
217,85,37,70,5,15,8
176,121,44,88,10,19,71
222,76,49,31,19,8,58
50,167,49,30,14,10,71
241,24,18,56,6,11,2
162,83,35,31,2,3,43
157,143,13,35,2,11,54
159,54,16,62,8,20,36
93,187,39,95,9,3,80
105,113,47,98,7,6,92
32,41,34,21,8,15,25
96,49,26,44,12,1,68
1,116,33,12,1,4,88
130,88,47,86,7,6,39
128,221,39,43,11,3,7
64,243,37,69,17,13,85
194,215,4,4,3,12,53
211,218,12,40,4,10,10
209,45,5,17,11,13,56
121,30,24,47,18,4,62
129,174,15,61,7,10,42
121,204,47,100,8,13,47
59,14,4,94,12,13,59
20,190,31,58,15,12,5
84,61,38,4,13,11,40
