initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
195,239,13,68,8,19,53
94,122,49,54,16,1,45
212,28,22,79,19,7,29
188,141,11,32,7,7,39
122,30,18,38,2,17,5
54,49,18,27,7,5,38
22,128,10,7,2,19,70
17,62,21,89,3,6,37
106,58,27,91,2,4,94
208,238,49,91,4,12,64
7,132,10,1,17,20,15
201,41,31,98,19,4,17
209,68,49,61,13,10,71
68,12,49,64,13,10,92
106,76,34,37,20,8,37
112,246,3,55,11,18,1
167,144,4,20,7,4,3
200,233,7,54,19,2,27
128,78,8,51,14,3,14
209,153,25,68,7,15,83
131,206,48,58,13,8,39
29,248,42,94,5,8,15
38,110,20,27,2,18,53
8,163,24,69,9,10,43
232,42,47,47,5,18,3
205,223,36,50,12,17,50
203,78,17,80,16,10,79
209,142,30,96,5,6,24
241,151,26,97,18,15,84
154,159,22,82,3,16,62
56,208,26,67,3,19,7
149,128,23,2,10,2,14
193,183,42,30,3,10,30
113,105,37,24,5,4,38
63,49,40,70,13,1,45
229,158,20,2,16,19,88
223,99,49,26,19,2,82
23,143,30,44,3,9,63
185,98,6,20,7,13,56
77,156,4,78,16,14,17
183,18,17,29,8,3,44
99,133,25,40,20,10,5
225,94,39,13,5,8,48
189,151,20,88,3,16,78
141,94,30,49,2,17,41
237,147,27,33,10,11,99
192,6,12,32,8,19,65
68,202,33,96,8,13,31
140,176,34,86,13,15,12
64,234,41,51,15,18,81
181,99,32,9,3,17,74
221,234,25,77,12,9,54
199,213,1,0,19,13,97
58,157,36,4,5,12,88
207,224,36,84,15,7,42
47,125,12,99,6,5,9
73,129,17,1,7,20,78
241,196,15,13,17,6,67
26,95,7,1,14,8,61
210,195,11,46,3,11,68
234,24,19,24,3,17,74
92,2,48,92,20,20,5
195,92,33,58,6,19,95
39,216,28,14,15,4,100
125,185,7,94,11,4,17
45,90,1,1,14,13,33
63,50,42,38,14,14,53
134,91,48,98,14,2,58
194,71,20,50,9,19,58
62,49,20,1,13,3,65
98,227,20,53,11,18,8
55,21,44,42,17,11,18
152,179,1,8,7,11,33
216,211,29,32,5,3,62
160,83,5,88,20,5,85
194,196,9,10,8,6,71
121,61,46,27,3,20,14
155,237,26,92,17,9,77
100,216,43,33,3,0,35
224,0,47,51,4,10,90
140,28,11,17,16,2,97
133,82,39,19,14,17,14
186,201,46,65,16,14,60
106,192,8,11,3,15,99
35,3,22,96,19,14,10
130,116,0,70,19,16,47
118,209,32,69,2,14,73
145,191,46,87,17,20,71
148,230,20,6,15,9,58
227,29,29,58,18,7,19
163,219,2,54,4,2,96
127,218,46,3,9,6,14
73,135,39,93,11,2,44
147,42,21,86,10,1,2
92,67,8,19,4,0,39
162,192,33,2,5,19,57
219,39,4,81,9,11,3
47,197,41,15,17,3,59
121,133,5,38,13,5,8
183,247,20,26,15,14,25
134,13,5,82,20,2,74
104,192,35,95,18,11,64
143,21,27,39,7,18,47
240,86,8,62,4,2,93
52,46,1,13,10,4,92
157,166,44,11,13,17,19
204,71,49,19,18,12,48
157,194,28,57,5,0,23
44,31,46,61,5,8,39
13,249,9,39,14,12,29
139,87,41,91,14,3,49
81,186,40,18,15,17,46
67,84,46,99,9,1,40
207,38,1,99,10,2,60
244,190,10,65,14,8,89
78,0,12,50,15,12,73
116,240,32,45,16,0,58
183,142,7,42,20,6,81
102,30,10,38,9,19,26
40,108,2,71,5,19,93
192,176,7,72,7,17,90
28,124,46,29,4,12,94
173,83,29,11,6,17,91
142,167,12,27,3,2,92
195,76,40,71,20,19,15
124,63,14,9,19,7,36
52,175,39,18,11,4,54
222,2,38,65,16,6,50
214,74,3,61,18,11,24
49,165,24,4,4,12,10
131,237,45,70,11,4,59
205,166,41,95,2,3,12
194,95,49,36,4,15,38
53,56,8,75,11,13,0
10,142,7,97,10,18,84
76,38,31,42,9,12,14
28,54,33,100,15,13,2
45,198,27,47,7,4,35
53,34,26,29,14,18,79
177,33,2,6,17,17,24
108,222,24,97,10,13,93
226,17,1,34,10,10,21
55,183,23,92,14,7,46
108,214,41,83,17,10,100
90,223,30,53,11,14,56
170,191,1,82,3,7,88
110,29,26,44,20,8,85
200,73,9,7,20,11,33
241,12,32,64,4,17,15
40,118,39,31,16,17,37
84,53,26,21,4,6,57
5,1,47,37,19,15,60
12,129,19,77,6,16,98
195,192,50,92,4,17,70
235,212,25,73,4,8,76
181,19,35,56,6,8,26
43,161,12,34,7,4,96
88,223,15,14,2,19,1
157,34,17,69,20,7,19
105,2,17,57,7,7,39
175,240,8,68,19,1,25
152,248,22,80,16,17,19
92,215,43,80,16,15,73
121,34,7,25,16,1,13
17,55,42,19,13,2,85
136,223,8,86,5,12,74
18,237,29,34,11,5,21
128,171,13,2,12,17,7
243,238,13,86,8,5,89
178,182,10,49,8,12,47
9,214,0,34,19,4,66
8,119,1,33,20,3,66
64,223,11,29,3,18,13
249,176,14,61,16,8,21
233,186,2,16,13,8,83
192,171,47,35,17,10,42
236,2,5,21,6,1,12
167,165,47,3,1,9,9
178,227,3,41,9,19,53
184,124,49,82,15,5,73
94,212,26,1,7,1,92
190,38,11,53,15,4,44
247,100,7,18,11,2,32
139,205,41,9,3,16,2
172,107,14,80,9,13,79
134,122,28,35,1,18,62
118,156,31,31,17,19,82
68,106,12,19,10,11,51
201,206,48,43,10,17,9
136,33,29,79,11,6,66
177,36,23,57,12,9,20
241,183,13,58,7,6,94
12,90,49,11,2,19,59
33,46,19,96,1,11,64
83,237,35,28,13,11,31
18,196,45,26,14,5,6
231,33,48,76,18,10,20
110,109,25,56,12,10,11
54,140,39,92,2,12,16
65,73,2,64,13,13,44
48,209,48,73,15,1,40
209,42,20,29,3,5,96
51,80,7,31,4,10,0
31,220,47,44,14,10,1
147,116,6,44,20,7,70
115,200,7,66,8,3,58
189,233,30,67,4,9,15
180,50,18,66,9,17,48
246,90,5,78,17,3,82
130,248,7,9,1,6,93
55,224,23,59,19,2,31
137,110,17,14,9,9,63
203,17,39,85,3,17,1
184,228,30,94,11,0,24
182,26,31,82,11,19,94
135,97,3,41,19,16,98
190,116,9,24,11,5,29
26,198,48,27,19,16,60
101,162,32,53,14,8,81
167,25,32,97,2,19,11
231,86,18,42,7,2,33
69,115,5,84,20,7,78
200,59,11,69,19,16,85
70,228,20,79,7,7,63
221,111,49,54,14,19,6
233,135,5,51,8,7,55
217,83,7,87,2,6,21
225,120,45,43,15,16,1
107,59,7,53,11,1,20
21,139,43,22,8,2,92
74,107,23,36,2,15,77
155,104,25,99,5,0,75
233,171,30,45,12,10,13
38,138,42,80,16,11,35
68,168,20,83,11,6,79
183,153,30,50,17,10,20
212,161,37,51,19,14,72
185,51,3,47,1,1,58
6,24,46,12,11,4,67
107,52,49,31,13,4,9
178,102,44,2,20,6,16
115,210,18,2,15,8,5
132,103,18,14,13,17,31
72,246,4,35,14,12,54
168,243,46,43,18,5,43
186,72,44,4,9,13,2
176,88,43,97,3,16,71
235,19,30,36,5,3,69
68,87,34,7,19,2,52
231,188,44,32,16,20,13
235,137,20,51,15,0,16
114,134,47,43,10,2,77
44,31,6,44,15,12,44
117,73,7,61,15,6,6
50,137,28,99,9,4,73
117,47,26,62,19,8,29
205,74,32,75,16,16,67
188,71,46,42,19,18,1
159,130,25,70,14,5,87
183,32,42,62,17,4,96
141,160,8,49,9,5,54
99,77,39,32,6,16,3
36,30,36,41,9,15,14
110,231,47,42,6,2,67
120,17,22,40,14,13,42
27,54,43,80,15,2,47
96,215,33,89,8,3,63
185,198,10,53,4,5,95
71,41,49,100,7,16,90
143,58,30,18,4,14,68
27,243,34,50,10,12,65
234,126,31,10,19,14,54
97,232,21,54,13,18,85
95,112,7,3,5,7,20
114,103,29,5,4,14,17
171,58,3,29,12,2,43
54,108,27,48,19,14,72
133,247,37,71,3,10,74
60,63,1,31,4,9,45
100,151,34,73,1,13,50
250,104,43,59,12,14,74
4,71,9,11,10,17,93
17,59,43,61,11,2,60
48,12,38,9,9,12,68
70,94,49,76,1,17,99
196,227,9,71,19,15,3
134,225,8,26,19,15,74
70,243,1,86,16,1,28
225,17,15,86,7,15,27
63,181,22,13,5,7,67
92,174,30,61,11,10,63
27,185,48,0,4,14,42
65,200,32,4,11,19,71
101,42,22,64,18,8,92
175,207,26,31,20,1,79
109,8,49,97,11,17,77
55,95,6,35,17,16,47
16,90,11,80,14,1,52
187,16,8,34,8,13,40
217,240,2,60,10,13,63
4,19,9,27,19,14,32
205,211,44,63,10,13,32
8,223,48,76,15,9,95
132,224,43,6,19,11,15
33,177,43,51,15,6,91
58,134,6,84,10,2,72
150,39,26,78,11,1,80
33,48,29,30,13,17,65
133,33,24,49,13,13,57
59,60,32,78,11,18,26
142,222,14,1,4,13,9
137,186,45,60,19,17,50
238,12,11,79,4,14,12
122,180,34,59,2,14,88
125,221,7,14,18,7,77
57,164,46,78,3,9,45
48,83,36,97,4,14,57
183,72,38,24,15,15,48
231,204,20,73,1,0,99
147,118,22,11,15,14,59
238,3,16,52,20,18,33
184,196,47,4,18,7,39
26,163,20,21,11,19,21
12,89,23,94,5,15,76
178,69,14,5,19,17,96
197,101,6,15,1,6,75
113,47,20,35,13,9,19
62,226,10,61,7,10,41
6,245,42,13,18,10,50
35,239,6,74,8,3,86
122,236,19,84,7,2,47
121,37,5,48,10,15,13
210,129,36,60,4,4,32
222,216,5,71,9,5,49
180,214,33,31,3,7,92
170,46,26,51,7,7,19
216,76,14,69,6,12,73
196,172,22,95,6,9,23
152,106,32,14,17,17,60
130,187,34,76,18,4,97
93,159,14,43,8,15,75
41,210,11,0,4,3,83
234,243,9,45,14,5,73
224,238,41,96,9,2,8
70,215,40,53,3,12,48
187,29,36,10,17,9,28
1,242,12,78,13,17,76
238,63,12,97,16,9,59
116,122,35,80,10,13,71
171,167,28,26,13,9,43
70,134,3,75,8,7,70
56,148,7,30,4,16,12
94,212,41,17,17,8,99
150,52,22,27,11,12,3
2,197,15,12,10,9,5
157,64,19,57,2,5,90
72,4,23,6,19,1,13
20,230,50,58,8,16,58
43,88,29,10,7,3,91
103,224,3,74,2,4,53
40,12,12,61,14,11,96
103,21,43,21,11,5,55
105,118,7,60,16,11,99
91,125,23,95,14,11,61
235,77,4,43,1,15,62
71,31,15,50,6,2,45
168,13,30,81,16,0,71
28,165,6,56,6,5,43
104,24,45,60,8,1,11
153,223,21,32,13,16,2
66,6,1,14,17,11,26
196,250,43,88,6,13,64
128,119,2,44,10,5,3
230,94,39,62,1,3,76
86,143,1,46,13,13,14
42,1,1,10,9,2,89
102,123,26,87,4,10,7
129,78,47,23,14,6,34
117,61,6,38,4,5,70
111,238,33,8,4,4,60
122,193,4,34,2,7,84
240,140,6,5,19,3,75
182,130,17,8,14,18,24
31,182,45,65,5,5,56
22,105,26,53,18,12,41
136,148,17,59,20,3,13
220,237,3,3,18,18,24
111,213,12,74,16,18,56
65,195,46,32,8,20,30
169,88,36,5,15,2,7
128,108,22,70,10,8,79
100,4,36,87,17,2,90
19,9,20,39,9,16,91
41,199,38,87,16,16,31
151,225,42,78,11,1,42
204,1,17,69,4,12,77
89,206,13,67,5,17,61
95,115,4,3,13,4,34
114,74,34,72,12,5,92
26,212,11,15,9,10,2
80,183,15,2,3,16,64
208,93,24,25,14,5,70
119,189,36,64,10,6,55
46,53,1,44,19,15,41
136,110,12,98,16,13,48
158,67,14,47,17,10,72
5,242,40,3,6,17,60
43,96,14,79,14,13,97
17,208,10,22,19,20,94
197,20,10,65,3,10,71
162,31,36,63,14,2,33
112,53,10,99,2,14,63
43,239,40,31,7,16,90
112,47,5,23,2,3,33
71,219,6,43,17,15,13
72,45,1,33,11,1,56
214,137,24,75,16,16,11
112,113,32,18,18,6,29
67,13,21,29,12,4,44
69,232,39,45,19,10,81
150,129,36,42,19,15,62
211,88,10,57,13,8,78
38,49,28,82,8,3,47
151,136,6,62,11,3,65
91,41,3,1,15,10,73
1,101,24,65,13,12,60
4,126,34,58,12,2,10
225,167,41,76,9,6,45
217,117,14,79,4,18,2
87,13,32,19,14,10,86
236,166,46,40,2,16,83
155,28,5,41,4,1,34
180,123,26,56,5,7,11
80,221,36,11,18,6,38
127,216,18,53,5,8,2
75,231,16,35,17,0,4
5,81,48,69,6,5,45
128,25,19,46,15,16,99
151,55,6,53,5,16,21
91,49,36,88,12,3,29
192,113,49,64,20,13,23
110,14,26,69,2,10,25
106,20,10,3,12,14,44
41,80,41,4,9,14,16
187,210,21,20,10,18,25
173,154,35,60,17,11,30
243,77,43,5,19,6,54
175,207,5,94,7,11,5
90,230,44,27,11,8,84
78,99,22,57,3,0,9
165,235,18,59,1,3,74
221,18,14,12,15,15,78
143,250,7,35,3,5,97
209,177,27,2,8,3,42
164,8,35,33,12,10,45
36,245,33,6,8,4,65
235,102,29,76,2,7,73
94,174,7,68,5,2,71
81,144,16,87,3,14,49
122,221,34,80,16,17,35
159,231,5,50,11,5,51
4,191,19,56,12,8,1
222,179,33,37,10,6,93
192,178,29,76,16,18,95
19,41,5,16,9,8,68
111,140,4,43,19,17,55
223,84,42,87,11,16,27
120,176,48,15,9,7,53
243,138,29,93,12,16,37
122,128,46,22,9,6,53
226,53,48,33,20,16,34
123,40,12,2,17,18,59
89,62,6,3,5,18,14
191,159,38,81,12,7,94
70,220,16,55,4,10,71
24,82,32,45,4,3,21
141,190,20,51,15,14,90
59,84,3,29,19,1,53
41,64,15,47,20,12,93
217,74,3,26,14,11,62
23,1,36,98,4,18,90
23,248,41,31,19,16,58
114,84,44,92,10,1,51
115,184,18,79,7,17,80
184,200,12,12,6,4,90
91,182,49,84,5,4,41
52,137,1,6,12,8,44
59,67,23,68,18,6,27
48,81,8,97,2,12,91
152,172,3,96,18,11,74
71,114,25,39,10,5,16
211,155,18,99,2,2,52
241,173,17,48,19,16,30
71,80,28,29,16,13,44
54,217,29,26,7,12,55
124,46,13,77,16,19,52
114,167,2,29,9,1,86
103,247,28,48,10,20,28
162,192,12,42,14,15,77
15,12,4,60,15,3,68
222,204,1,41,14,2,26
107,130,31,88,7,8,50
93,149,29,48,5,8,77
85,230,39,66,1,19,68
61,237,16,94,5,7,5
218,28,41,71,15,2,93
3,126,7,90,10,15,69
208,6,40,88,10,12,78
245,9,32,91,3,13,39
236,105,41,46,2,4,29
40,154,11,25,17,13,22
21,95,9,52,15,3,89
124,21,18,55,2,5,19
68,227,43,61,15,3,42
46,167,44,16,13,16,73
41,201,1,64,10,15,18
32,178,7,4,20,5,38
235,90,39,93,12,4,49
97,85,24,1,18,8,88
235,223,17,48,20,8,92
177,203,13,49,9,15,87
23,62,7,5,15,6,46
109,161,15,58,4,9,96
132,5,7,61,3,6,45
100,107,35,93,12,15,3
121,154,23,32,16,2,43
35,62,36,66,19,16,67
36,115,30,52,5,5,41
12,144,42,28,7,13,79
204,98,15,51,12,11,0
133,98,13,24,17,2,26
75,158,44,54,11,10,25
52,186,8,7,3,5,74
233,206,6,12,17,16,67
93,248,10,73,11,8,58
164,50,36,75,4,10,22
85,177,45,57,16,8,64
60,37,26,77,12,13,88
43,172,35,59,12,19,44
136,71,48,2,4,15,94
151,159,47,61,6,17,38
211,37,21,53,13,13,72
247,199,41,66,15,17,8
139,46,35,65,20,4,24
166,190,8,32,9,20,28
70,68,37,6,19,15,45
198,197,41,96,12,2,79
12,52,31,33,14,3,58
150,13,33,24,12,19,59
61,196,8,41,10,17,20
42,3,8,71,15,0,20
182,46,13,14,7,8,5
177,229,27,40,12,19,59
183,176,34,8,15,1,50
61,18,13,52,10,15,3
148,239,24,5,13,5,19
99,215,34,12,11,2,4
95,163,4,87,11,14,65
44,50,20,65,18,5,90
74,248,25,65,19,13,1
159,121,21,33,19,5,98
18,224,41,86,8,14,70
170,193,41,6,4,9,68
158,33,41,40,19,8,76
135,44,45,4,13,0,61
172,203,27,13,10,15,68
66,31,48,75,16,1,75
11,172,12,5,13,14,74
156,122,19,1,17,2,64
152,31,12,26,3,9,58
68,90,37,5,3,14,80
78,232,5,57,10,1,60
137,103,8,27,9,1,11
194,36,38,79,2,2,78
246,212,25,53,4,11,39
169,141,12,75,9,15,73
140,51,23,21,2,7,76
151,96,32,91,6,17,5
179,240,45,11,12,1,82
8,26,35,69,9,7,15
143,64,30,45,14,17,26
182,243,14,37,1,18,58
221,149,10,97,13,10,3
214,0,12,47,12,2,39
125,150,28,12,11,6,55
170,108,3,93,13,5,53
94,246,37,78,15,4,77
184,100,22,35,13,5,87
63,202,28,47,18,12,29
194,201,21,83,6,10,14
175,8,37,77,3,10,22
147,9,36,57,13,0,8
133,28,9,46,2,11,79
169,79,18,47,15,14,27
117,125,49,69,11,19,97
205,180,42,29,18,10,46
97,47,15,40,2,4,30
144,231,10,16,5,11,27
43,63,15,55,18,7,70
3,60,10,25,13,5,59
235,182,16,41,17,5,59
223,52,7,48,10,4,30
248,10,13,68,4,3,80
29,227,40,79,13,8,16
145,159,47,1,5,0,47
12,30,24,89,4,15,24
47,140,49,38,6,9,88
91,34,47,96,2,6,28
14,78,39,28,9,1,65
125,32,49,68,8,8,97
55,242,11,1,10,19,22
69,117,3,37,10,5,85
120,53,40,39,17,4,9
144,113,17,24,10,12,54
134,81,9,66,12,16,37
57,49,41,75,6,7,50
87,222,22,70,4,18,93
203,59,25,68,4,12,41
208,226,25,11,15,19,5
0,11,21,69,7,7,80
236,52,24,0,2,8,31
170,118,29,54,13,15,28
44,14,25,87,10,6,17
179,147,47,20,2,1,56
34,105,45,85,6,19,66
138,163,46,60,19,5,27
184,204,21,35,5,2,19
8,77,6,19,16,1,83
205,106,23,10,8,6,79
229,155,3,75,8,13,97
248,104,41,44,14,9,81
49,2,5,74,18,7,49
76,238,47,0,18,11,30
83,221,31,54,4,8,25
11,113,26,49,14,18,82
124,71,7,42,8,8,52
92,75,36,83,14,16,82
5,142,13,12,17,15,10
167,79,34,76,10,15,52
239,40,0,82,15,15,82
91,231,13,62,18,1,44
230,203,15,82,12,12,3
45,136,36,72,11,5,88
249,66,39,64,17,2,42
33,19,40,80,5,13,56
99,130,13,11,15,5,80
27,188,33,38,6,6,29
193,68,29,8,12,15,34
96,117,21,73,9,17,99
220,91,37,13,20,16,100
204,148,34,89,20,19,75
12,250,22,19,12,4,83
12,222,13,22,2,9,48
45,229,44,91,19,5,91
93,46,33,58,8,18,98
144,103,39,7,5,18,64
61,150,50,50,14,1,12
190,15,47,19,11,15,74
132,53,16,30,1,1,56
69,152,4,27,7,9,43
35,220,16,20,12,17,18
248,149,26,11,15,7,73
65,207,23,88,5,14,42
53,248,8,40,14,15,67
129,220,46,39,19,0,25
213,155,27,56,3,18,48
66,87,7,27,6,6,9
192,71,36,53,4,1,23
188,43,28,43,2,5,63
154,230,13,91,11,14,12
126,185,34,62,12,16,62
96,205,5,36,2,11,32
22,8,23,84,6,14,45
96,94,38,82,11,1,42
85,22,9,70,9,5,66
121,61,15,30,8,5,30
107,24,17,75,20,11,70
221,120,38,88,19,9,17
215,135,41,29,16,11,9
239,248,5,16,16,3,97
27,63,40,62,1,2,37
248,64,14,56,6,2,42
96,74,6,13,10,15,44
44,238,28,77,4,1,47
82,235,46,49,9,1,13
35,18,44,95,7,3,88
92,123,19,30,1,6,25
11,88,23,42,13,17,37
20,200,41,29,4,15,8
98,218,34,54,4,14,4
6,67,24,29,13,13,19
48,74,8,83,11,9,18
111,27,31,14,2,8,54
75,228,5,33,17,15,63
118,175,27,6,6,16,52
119,162,31,22,16,9,67
47,175,44,85,18,14,69
221,169,14,78,11,8,54
235,23,18,11,4,17,90
2,3,1,85,18,9,31
231,227,39,36,18,7,8
153,135,30,83,9,12,18
12,112,40,74,2,5,86
219,13,13,38,12,3,64
63,139,22,29,17,3,47
9,124,5,26,5,7,49
110,249,28,75,16,14,52
225,231,21,77,8,5,45
88,87,3,63,13,10,61
160,44,34,61,7,0,4
124,181,35,33,15,6,33
210,191,49,13,16,2,47
25,229,35,28,12,18,75
62,201,31,12,6,15,21
175,231,7,9,18,2,18
124,190,34,52,10,8,75
210,44,38,9,18,0,44
158,55,12,54,8,10,77
10,236,41,100,10,15,40
88,124,14,80,5,18,94
231,104,32,63,6,16,93
132,29,24,16,13,17,33
231,154,25,51,13,6,99
61,31,26,66,18,19,96
121,174,10,31,6,3,14
226,143,1,51,18,6,79
128,108,25,63,17,10,16
221,24,33,9,6,16,12
126,126,38,39,5,9,8
183,123,30,94,5,3,61
226,35,15,89,16,11,40
107,197,29,93,13,12,10
10,28,25,94,6,11,88
192,175,19,22,15,12,46
52,160,46,46,17,18,77
163,140,18,68,3,2,79
21,1,19,11,14,3,84
217,84,8,43,13,3,35
188,185,14,82,7,13,76
178,216,27,7,9,2,1
203,81,19,8,4,12,19
115,137,46,3,5,9,70
166,79,12,98,4,15,40
125,38,22,83,7,20,41
39,221,12,88,14,19,82
13,49,6,85,16,8,22
91,78,47,89,10,0,77
97,119,6,24,10,10,68
107,107,27,16,17,20,28
30,130,41,36,17,0,36
214,123,2,19,18,4,13
44,164,16,6,19,4,67
22,9,12,24,6,17,81
93,152,27,88,3,2,77
156,58,23,31,11,16,99
176,216,19,40,3,3,83
11,129,26,13,14,10,93
60,164,40,48,14,1,11
231,162,26,31,18,12,94
137,59,16,53,11,3,59
179,193,12,9,5,18,100
29,97,45,48,11,17,81
240,129,19,41,12,7,55
198,73,19,78,19,1,51
129,213,26,1,19,10,36
97,112,25,56,17,14,28
116,85,22,14,6,11,26
32,165,0,3,14,8,15
136,125,35,96,13,5,52
40,197,32,51,3,10,68
59,39,42,61,17,7,66
53,205,23,14,20,10,31
112,84,20,29,10,18,52
163,38,27,6,5,8,92
104,125,1,60,4,13,92
200,10,29,99,12,16,65
96,196,13,57,17,8,39
246,101,13,58,13,20,17
3,134,28,56,19,5,58
168,10,46,32,7,17,27
8,48,27,6,16,19,21
150,50,12,80,16,19,16
60,222,18,12,2,10,86
12,102,14,97,9,19,77
137,239,8,54,7,0,23
92,239,5,82,14,9,25
6,229,21,85,6,0,80
10,100,24,43,5,4,51
189,96,2,9,4,6,45
137,216,37,17,1,15,90
16,170,13,10,18,7,62
201,207,30,44,15,16,36
196,24,16,13,12,4,27
155,5,27,89,16,17,46
231,69,46,30,6,2,35
73,184,27,41,4,15,36
150,43,12,28,6,9,98
125,58,46,58,11,9,38
104,28,12,73,6,19,74
12,123,5,16,15,16,4
163,235,10,7,6,11,88
185,77,12,44,19,2,74
24,82,12,79,7,4,82
237,7,3,98,1,2,1
218,109,13,79,1,11,8
121,41,19,93,7,9,23
9,249,9,95,15,8,81
213,162,23,87,7,15,1
88,243,28,79,15,10,0
87,53,50,42,3,17,35
178,99,13,54,15,13,11
154,176,11,41,17,3,77
41,211,28,4,15,11,48
191,204,33,15,14,5,69
180,2,8,38,6,8,46
82,114,30,8,11,11,18
13,68,23,76,15,12,90
76,184,37,91,11,6,4
62,180,37,2,4,18,77
68,24,48,59,3,14,79
101,25,7,81,10,11,29
75,214,42,31,4,10,36
66,162,36,90,18,13,31
248,11,34,98,2,6,96
98,226,31,23,8,15,91
201,54,26,62,11,17,39
150,7,20,55,18,3,31
209,229,43,22,9,5,8
126,195,14,3,17,4,34
19,248,36,22,12,14,3
41,233,19,9,9,13,78
81,150,21,57,3,10,80
238,33,0,47,13,6,95
75,74,33,68,3,12,75
118,135,38,91,3,2,27
140,150,27,28,18,14,22
184,162,21,84,16,16,49
2,65,12,34,10,7,46
150,48,4,74,3,17,29
26,62,33,48,17,2,82
28,163,16,18,10,18,37
201,28,38,25,2,20,11
36,222,11,51,18,16,47
152,182,44,96,14,13,41
236,227,33,5,13,16,58
197,178,11,35,6,3,11
111,42,43,28,14,19,78
74,104,50,70,16,18,46
186,144,35,85,8,16,100
73,101,22,63,18,5,49
242,4,38,93,15,15,49
142,150,21,78,1,5,57
87,248,12,93,15,8,31
106,220,44,20,2,5,37
206,205,49,55,7,2,93
30,119,40,64,7,15,75
30,192,40,83,5,9,68
156,145,3,54,20,5,98
172,160,5,90,2,2,86
172,33,12,74,18,0,52
109,10,2,33,7,9,53
40,117,29,83,16,7,28
139,157,15,66,7,17,86
99,187,42,77,8,17,72
51,224,21,5,14,10,10
8,53,12,73,3,17,21
50,80,15,80,4,5,19
160,149,31,44,2,9,48
246,168,22,16,3,1,90
140,184,37,68,6,20,77
233,157,1,26,13,2,75
192,98,22,92,5,3,96
135,158,40,56,8,6,43
25,79,19,58,3,9,84
46,154,5,38,13,8,99
171,18,22,87,15,15,9
102,60,23,100,11,19,6
26,127,37,88,14,3,28
83,242,3,5,10,18,34
124,203,33,88,4,11,85
124,15,35,47,14,3,71
23,210,4,13,12,13,65
5,202,9,15,3,14,96
212,83,11,2,8,15,40
192,86,3,94,2,3,96
107,125,2,19,12,20,62
86,58,3,87,11,1,51
234,226,26,13,6,15,55
67,131,25,6,8,3,15
64,65,46,30,13,1,57
78,161,10,30,17,7,3
167,243,7,50,5,14,55
226,1,2,83,5,9,71
158,179,28,91,4,18,81
161,152,23,51,1,3,40
152,84,16,26,17,10,85
227,25,23,61,16,3,48
194,109,32,37,8,5,11
66,104,31,1,15,11,53
135,3,17,14,9,13,99
111,207,23,75,16,18,25
73,173,6,68,9,5,10
177,103,31,96,10,0,4
57,89,30,18,18,6,89
243,55,45,92,12,19,47
9,242,33,5,14,2,47
173,30,35,86,3,13,57
193,140,38,94,7,17,1
117,16,15,45,19,19,71
87,108,48,84,10,10,95
181,218,41,90,17,19,59
114,123,21,40,1,18,92
171,137,14,38,16,5,41
153,190,12,86,16,20,43
201,75,9,27,11,16,51
140,218,31,0,13,5,24
231,158,49,73,6,2,12
212,189,41,6,5,13,36
140,62,45,57,18,4,45
168,16,3,82,16,18,22
218,136,3,18,11,10,84
119,205,11,55,6,16,66
156,177,6,23,8,13,84
88,143,6,86,7,15,21
144,48,26,39,15,18,83
80,88,30,95,10,16,93
50,41,7,12,5,11,16
126,10,44,23,6,3,62
218,105,6,19,13,11,67
211,126,3,24,12,20,28
228,91,13,47,6,12,39
243,210,41,35,3,7,48
232,121,46,100,12,19,9
207,9,19,27,3,9,32
194,24,11,5,6,10,6
22,236,7,10,9,17,43
18,187,16,71,3,12,42
102,125,12,44,12,16,26
43,176,20,25,12,20,46
229,76,4,8,4,3,41
198,145,34,2,17,10,13
48,186,28,4,16,13,61
137,39,50,57,13,0,81
246,238,42,66,7,12,85
149,41,33,78,5,9,10
14,195,47,10,4,20,28
116,2,18,47,19,10,38
0,89,43,26,11,19,93
32,90,10,51,10,12,16
247,77,9,29,11,12,33
106,196,12,60,9,14,60
14,210,12,75,4,4,54
45,229,33,90,16,8,30
186,6,4,30,16,18,81
116,92,35,36,10,1,10
86,4,17,94,3,10,56
242,248,29,15,18,13,73
220,7,25,17,14,7,38
238,75,24,4,15,0,31
216,17,45,98,17,18,75
193,181,30,81,8,5,61
117,199,17,81,14,6,1
167,193,31,30,15,11,63
242,242,37,31,3,8,64
245,186,8,91,12,20,23
30,44,7,42,3,2,3
14,70,41,24,5,12,55
128,57,1,92,12,20,37
76,182,24,53,6,3,94
179,241,29,94,18,12,34
193,245,12,67,18,15,89
220,144,16,82,3,15,73
217,21,22,29,2,0,69
42,44,28,77,14,12,72
241,85,38,96,6,11,28
193,244,26,43,17,10,53
184,21,18,33,11,7,49
130,209,44,100,11,3,16
59,86,18,16,10,3,71
25,117,30,3,6,16,54
185,81,32,96,14,14,74
75,47,27,86,14,3,23
223,137,29,12,15,17,6
162,85,26,18,12,17,19
217,79,5,67,8,16,89
239,194,34,83,16,0,76
125,59,22,85,9,7,93
121,206,7,51,12,14,22
153,158,39,30,5,2,17
50,236,9,12,15,10,63
164,202,29,57,18,20,9
67,225,18,45,8,4,39
28,79,31,35,7,5,6
76,13,19,29,16,1,19
112,104,40,7,2,18,95
